2.62189 -4.66531 -1.54695 -2.09591 -1.88405 -3.27326 -3.59359 -2.35831 -4.60754 4.44272 3.95870 0.88559 -0.22806 -2.60582 0.78572 -3.91777 -2.37102 -0.15076 -0.59538 -4.05776 0.88765 4.33701 2.87292 2.10931 -0.15466 -0.85124 -4.63011 2.01649 -2.72318 -0.61080 -1.35250 -2.92402 
38.04200 48.03026 23.83946 26.36590 6.41615 52.85672 41.94701 22.87850 52.09456 38.18670 36.14460 5.30870 10.52935 20.13867 24.77464 18.11255 26.27016 21.84095 34.01692 26.50248 5.59410 47.53485 15.06388 27.27590 12.36326 5.63167 39.25545 38.77044 11.80314 37.26557 28.10091 9.82143 
-3.04851 2.99216 -3.61392 -1.71231 -0.03980 3.32629 -2.08355 0.90722 -4.48475 -1.86133 0.38338 -1.79302 -1.79923 -2.65753 3.83075 -1.26318 -1.32881 -3.78308 0.28204 2.06136 1.73397 -2.53103 1.89406 -2.59669 2.86538 1.75203 -1.00558 -4.56565 -0.15774 4.01067 2.52612 -0.25353 
2.52189 -4.56531 -1.44695 -1.99591 -1.78405 -3.17326 -3.49359 -2.25831 -4.50754 4.34272 3.85870 0.82890 -0.12806 -2.50582 0.88572 -3.81777 -2.27102 -0.05076 -0.49538 -3.95776 0.82455 4.23701 2.77292 2.00931 -0.05466 -0.75124 -4.53011 1.91649 -2.62318 -0.51080 -1.25250 -2.82402 
36.01986 48.03026 23.83946 19.26530 6.41615 41.10879 37.88466 18.09672 52.09456 38.18670 36.14460 5.30870 10.52935 20.13867 23.06977 18.11255 26.27016 21.84095 32.32021 20.99719 5.59410 47.53485 15.06388 27.27590 12.16639 5.63167 39.25545 38.77044 11.80314 36.34586 28.10091 9.82143 
-2.94851 2.89216 -3.51392 -1.81231 -0.13980 3.22629 -1.98355 0.80722 -4.38475 -1.96133 0.28338 -1.79926 -1.88748 -2.55753 3.73075 -1.36318 -1.42881 -3.68308 0.18204 1.96136 1.63397 -2.43103 1.79406 -2.49669 2.76538 1.65203 -1.10558 -4.46565 -0.25774 3.91067 2.42612 -0.35353 
2.42189 -4.46531 -1.34695 -1.89591 -1.68405 -3.07326 -3.39359 -2.15831 -4.40754 4.24272 3.75870 0.83513 -0.02806 -2.40582 0.98572 -3.71777 -2.17102 0.04924 -0.39538 -3.85776 0.89705 4.13701 2.67292 1.90931 0.04534 -0.65124 -4.43011 1.81649 -2.52318 -0.41080 -1.15250 -2.72402 
33.89774 48.03026 23.83946 15.12688 6.41615 29.41040 33.35112 16.34433 52.09456 31.68391 35.74382 5.30870 6.11513 20.13867 23.06977 18.11255 26.27016 21.84095 23.96425 20.99719 5.59410 45.58279 15.06388 27.27590 12.16639 5.63167 39.25545 38.77044 11.80314 35.46635 28.10091 9.82143 
-2.84851 2.79216 -3.41392 -1.91231 -0.23980 3.12629 -1.88355 0.70722 -4.28475 -2.05106 0.18338 -1.89926 -1.98748 -2.45753 3.63075 -1.46318 -1.52881 -3.58308 0.08204 1.86136 1.53397 -2.33103 1.69406 -2.39669 2.66538 1.55203 -1.20558 -4.36565 -0.35774 3.81067 2.32612 -0.45353 
2.32189 -4.36531 -1.24695 -1.79591 -1.58405 -2.97326 -3.29359 -2.05831 -4.30754 4.14272 3.65870 0.93513 0.07194 -2.30582 1.08498 -3.61777 -2.07102 0.14924 -0.29538 -3.75776 0.99705 4.03701 2.57292 1.80931 0.14534 -0.55124 -4.33011 1.71649 -2.42318 -0.31080 -1.05250 -2.62402 
32.06830 48.03026 23.83946 15.12688 6.41615 21.74107 29.65961 16.34433 52.09456 25.63748 34.78214 5.30870 4.99054 20.13867 23.06977 18.11255 26.27016 21.84095 14.20645 20.99719 5.59410 36.87452 15.06388 27.27590 12.16639 5.63167 39.25545 38.77044 11.80314 34.62522 21.66054 9.82143 
-2.74851 2.69216 -3.31392 -2.01231 -0.33980 3.02629 -1.88283 0.60722 -4.18475 -2.09646 0.08338 -1.99926 -2.08748 -2.35753 3.53075 -1.56318 -1.62881 -3.48308 -0.01796 1.76136 1.43397 -2.23103 1.59406 -2.29669 2.56538 1.45203 -1.30558 -4.26565 -0.45774 3.71067 2.22612 -0.55353 
2.22189 -4.26531 -1.14695 -1.69591 -1.48405 -2.87326 -3.19359 -1.95831 -4.20754 4.04272 3.55870 0.83513 0.17194 -2.20582 0.98498 -3.51777 -1.97102 0.21677 -0.19538 -3.65776 0.89705 3.93701 2.47292 1.70931 0.19196 -0.45124 -4.23011 1.61649 -2.32318 -0.21080 -0.95250 -2.52402 
30.82771 48.03026 23.83946 15.12688 6.41615 20.55661 22.86304 16.34433 48.59340 22.87771 33.34005 5.30870 4.99054 20.13867 23.06977 18.11255 23.60317 21.84095 6.73749 20.99719 5.59410 30.06134 15.06388 27.27590 12.16639 5.63167 39.25545 38.77044 11.80314 33.82126 14.81030 9.82143 
-2.64851 2.59216 -3.21392 -2.05072 -0.43980 2.92629 -1.91903 0.50722 -4.08475 -2.11731 -0.01662 -2.09370 -2.14861 -2.25753 3.43075 -1.60791 -1.72881 -3.38308 -0.11796 1.66136 1.39296 -2.13103 1.49406 -2.19669 2.46538 1.35203 -1.40558 -4.16565 -0.55774 3.61067 2.12612 -0.59331 
2.12189 -4.16531 -1.04695 -1.59591 -1.38405 -2.77326 -3.09359 -1.85831 -4.10754 3.94272 3.45870 0.73513 0.23307 -2.10582 0.88498 -3.41777 -1.87102 0.11927 -0.09538 -3.55776 0.80755 3.83701 2.37292 1.60931 0.12639 -0.35124 -4.13011 1.51649 -2.22318 -0.11080 -0.85250 -2.46697 
30.26248 47.36546 19.60969 15.12688 6.41615 20.55661 16.19909 16.34433 37.13898 22.87771 31.68252 5.30870 4.99054 20.13867 23.06977 18.11255 20.92523 21.84095 4.38907 20.99719 5.59410 27.26681 15.06388 27.27590 12.16639 5.63167 39.25545 38.77044 11.80314 33.05434 12.22177 9.82143 
-2.54851 2.49216 -3.11392 -1.95072 -0.33980 2.82629 -1.81903 0.40722 -3.98475 -2.01731 -0.11662 -1.99370 -2.04861 -2.15753 3.33075 -1.50791 -1.62881 -3.28308 -0.21796 1.56136 1.29296 -2.03103 1.39406 -2.09669 2.36538 1.25203 -1.30558 -4.06565 -0.45774 3.51067 2.02612 -0.49331 
2.02189 -4.06531 -0.94695 -1.49591 -1.28405 -2.67326 -2.99359 -1.75831 -4.00754 3.84272 3.35870 0.63513 0.13307 -2.00582 0.78498 -3.31777 -1.77102 0.01927 0.00462 -3.45776 0.70755 3.73701 2.27292 1.50931 0.02639 -0.25124 -4.03011 1.41649 -2.12318 -0.01080 -0.75250 -2.36697 
30.21646 43.55578 13.59789 15.12688 6.41615 20.55661 16.19909 16.34433 31.99573 22.87771 30.17207 5.30870 4.99054 13.19607 23.06977 18.11255 20.92523 21.84095 4.38907 20.99719 5.59410 27.26681 15.06388 27.27590 12.16639 5.63167 31.54671 38.02954 11.80314 32.32546 12.22177 9.82143 
-2.44851 2.39216 -3.01392 -1.85072 -0.23980 2.72629 -1.71903 0.30722 -3.88475 -1.91731 -0.21662 -1.89370 -1.94861 -2.05753 3.23075 -1.40791 -1.52881 -3.18308 -0.22567 1.46136 1.19296 -1.93103 1.29406 -1.99669 2.26538 1.15203 -1.20558 -3.96565 -0.35774 3.41067 1.92612 -0.39331 
1.92189 -3.96531 -0.84695 -1.39591 -1.18405 -2.57326 -2.89359 -1.65831 -3.90754 3.74272 3.25870 0.53513 0.03307 -1.90582 0.68498 -3.21777 -1.67102 -0.08073 0.01233 -3.35776 0.60755 3.63701 2.17292 1.40931 -0.07361 -0.15124 -3.93011 1.31649 -2.02318 0.03486 -0.65250 -2.26697 
30.21646 39.47360 13.59789 15.12688 6.41615 20.55661 16.19909 16.34433 31.99573 22.87771 29.13034 5.30870 4.53011 10.21197 23.06977 18.11255 20.92523 17.31580 4.38907 20.99719 5.59410 27.26681 15.06388 24.39512 12.16639 5.63167 25.09322 31.74894 11.80314 30.33855 12.22177 9.82143 
-2.34851 2.29216 -2.91392 -1.75072 -0.13980 2.62629 -1.61903 0.20722 -3.78475 -1.81731 -0.22086 -1.79370 -1.84861 -1.95753 3.13075 -1.30791 -1.42881 -3.08308 -0.16552 1.36136 1.09296 -1.83103 1.19406 -1.89669 2.16538 1.05203 -1.10558 -3.86565 -0.25774 3.31067 1.82612 -0.29331 
1.82189 -3.86531 -0.74695 -1.29591 -1.08405 -2.47326 -2.79359 -1.55831 -3.80754 3.64272 3.15870 0.43513 -0.06693 -1.80582 0.58498 -3.11777 -1.57102 -0.18073 -0.04783 -3.25776 0.50755 3.53701 2.07292 1.30931 -0.17361 -0.07202 -3.83011 1.21649 -1.92318 -0.03086 -0.55250 -2.16697 
30.21646 36.18486 13.59789 15.12688 6.17341 20.55661 16.19909 16.34433 31.99573 22.87771 22.77825 5.30870 4.53011 10.21197 23.06977 18.11255 20.92523 16.65376 4.38907 20.99719 5.59410 27.26681 13.31125 20.98648 12.16639 2.64803 23.18922 27.68959 11.80314 24.86928 12.22177 9.82143 
-2.24851 2.19216 -2.81392 -1.65072 -0.03980 2.52629 -1.51903 0.19779 -3.68475 -1.71731 -0.12086 -1.69370 -1.74861 -1.85753 3.03075 -1.20791 -1.32881 -2.98308 -0.06552 1.27193 1.09020 -1.73103 1.09406 -1.79669 2.06538 0.95203 -1.00558 -3.76565 -0.15774 3.21067 1.72612 -0.19331 
1.72189 -3.76531 -0.64695 -1.19591 -0.98405 -2.37326 -2.69359 -1.45831 -3.70754 3.54272 3.05870 0.33513 -0.16693 -1.70582 0.48498 -3.01777 -1.47102 -0.17209 -0.11316 -3.15776 0.40755 3.43701 1.97292 1.20931 -0.16206 0.00721 -3.73011 1.11649 -1.82318 -0.11029 -0.45250 -2.06697 
29.68413 34.46772 13.59789 15.12688 1.33120 20.55661 16.19909 16.34433 31.99573 22.87771 12.79005 5.30870 4.53011 10.21197 23.06977 18.01460 20.92523 14.28274 3.27543 20.99719 5.59410 27.26681 6.92991 19.26995 9.87551 1.36745 23.18922 27.00616 11.80314 20.18102 12.22177 9.82143 
-2.14851 2.09216 -2.71392 -1.55072 0.06020 2.42629 -1.41903 0.18873 -3.58475 -1.61731 -0.02086 -1.59370 -1.64861 -1.75753 2.93075 -1.10791 -1.22881 -2.88308 0.03448 1.17193 0.99020 -1.63103 0.99406 -1.69669 1.96538 0.85203 -0.90558 -3.66565 -0.05774 3.11067 1.62612 -0.09331 
1.62189 -3.66531 -0.74695 -1.09591 -0.88405 -2.27326 -2.59359 -1.35831 -3.60754 3.44272 2.95870 0.23513 -0.26693 -1.60582 0.38498 -2.91777 -1.37102 -0.27209 -0.21316 -3.05776 0.30755 3.33701 1.87292 1.10931 -0.26206 -0.09279 -3.63011 1.01649 -1.89852 -0.21029 -0.55250 -1.96697 
28.50119 34.46772 13.59789 15.12688 1.33120 20.55661 16.19909 16.34433 31.99573 22.87771 9.17493 5.30870 4.53011 10.21197 23.06977 13.25824 20.92523 14.28274 3.27543 16.66384 5.59410 27.26681 6.92991 19.26995 9.87551 1.36745 23.18922 27.00616 6.22335 19.57305 12.22177 5.76208 
-2.04851 1.99216 -2.61392 -1.45072 0.10647 2.32629 -1.31903 0.22352 -3.48475 -1.51731 0.07524 -1.49370 -1.54861 -1.65753 2.83075 -1.00791 -1.12881 -2.78308 0.06323 1.07193 0.89020 -1.53103 0.89406 -1.59669 1.86538 0.75203 -0.80558 -3.56565 0.04226 3.01067 1.52612 0.00669 
1.52189 -3.56531 -0.84695 -0.99591 -0.83778 -2.17326 -2.49359 -1.30881 -3.50754 3.34272 2.85870 0.13513 -0.36693 -1.50582 0.28498 -2.81777 -1.27102 -0.37209 -0.31316 -2.95776 0.20755 3.23701 1.77292 1.00931 -0.36206 -0.19279 -3.53011 0.91649 -1.79852 -0.31029 -0.65250 -1.86697 
26.87906 34.46772 13.59789 15.12688 1.33120 20.55661 16.19909 16.34433 31.99573 22.87771 9.17493 5.30870 4.53011 10.21197 23.06977 13.25824 17.30643 14.28274 3.27543 11.25145 5.59410 27.26681 6.92991 19.26995 9.87551 1.36745 23.18922 27.00616 6.22335 19.57305 12.22177 5.76208 
-1.94851 1.89216 -2.51392 -1.35072 0.12729 2.22629 -1.21903 0.32352 -3.38475 -1.41731 0.09190 -1.39370 -1.44861 -1.55753 2.73075 -0.90791 -1.02881 -2.68308 0.04766 0.97193 0.79020 -1.43103 0.79406 -1.49669 1.76538 0.65203 -0.70558 -3.46565 0.10433 2.91067 1.42612 0.07528 
1.42189 -3.46531 -0.94695 -0.98483 -0.81696 -2.07326 -2.39359 -1.36782 -3.40754 3.24272 2.75870 0.03513 -0.46693 -1.40582 0.18498 -2.71777 -1.17102 -0.47209 -0.41316 -2.85776 0.10755 3.13701 1.67292 0.90931 -0.46206 -0.29279 -3.43011 0.81649 -1.69852 -0.41029 -0.75250 -1.76697 
25.15693 34.46772 13.59789 15.12688 1.33120 18.81130 16.19909 16.34433 31.99573 22.87771 9.17493 5.30870 4.53011 10.21197 23.06977 13.25824 7.83158 14.28274 3.27543 11.25145 5.59410 27.26681 6.92991 19.26995 9.87551 1.36745 23.18922 27.00616 6.22335 19.57305 12.22177 5.76208 
-1.84851 1.79216 -2.41392 -1.25072 0.08893 2.12629 -1.11903 0.33164 -3.28475 -1.38899 0.08183 -1.29370 -1.34861 -1.45753 2.63075 -0.80791 -0.92881 -2.58308 0.01120 0.87193 0.69020 -1.33103 0.69406 -1.39669 1.66538 0.55203 -0.60558 -3.36565 0.03571 2.81067 1.32612 0.08114 
1.32189 -3.36531 -1.04695 -1.01880 -0.85532 -1.97326 -2.29359 -1.36435 -3.30754 3.15103 2.65870 -0.06487 -0.56693 -1.30582 0.08498 -2.61777 -1.07102 -0.57209 -0.47432 -2.75776 0.00755 3.03701 1.57292 0.80931 -0.56206 -0.39279 -3.33011 0.71649 -1.59852 -0.51029 -0.85250 -1.66697 
23.72749 34.46772 13.59789 12.71730 1.33120 11.54197 16.19909 16.34433 31.99573 22.87771 9.17493 5.30870 4.53011 10.21197 23.06977 13.25824 3.97273 14.28274 3.27543 11.25145 5.59410 26.13844 6.92991 19.26995 9.87551 1.36745 23.18922 27.00616 6.22335 19.57305 12.22177 5.76208 
-1.74851 1.69216 -2.31392 -1.15072 -0.01107 2.02629 -1.01903 0.29055 -3.18475 -1.28899 -0.00819 -1.19370 -1.24861 -1.35753 2.53075 -0.70791 -0.82881 -2.48308 -0.05714 0.77193 0.59020 -1.23103 0.59406 -1.29669 1.56538 0.45203 -0.50558 -3.26565 -0.06429 2.71067 1.22612 0.02641 
1.22189 -3.26531 -1.10680 -1.02684 -0.95532 -1.87326 -2.19359 -1.37022 -3.20754 3.05103 2.55870 -0.16487 -0.66693 -1.20582 -0.01502 -2.51777 -0.97102 -0.67209 -0.57432 -2.65776 -0.09245 2.93701 1.47292 0.70931 -0.66206 -0.49279 -3.23011 0.61649 -1.49852 -0.61029 -0.95250 -1.56697 
22.88690 34.46772 13.59789 6.67939 1.32838 10.75751 12.45087 16.34433 31.99573 22.87771 9.17493 5.30870 4.53011 10.21197 23.06977 13.25824 3.97273 14.28274 3.27543 11.25145 5.59410 19.72525 6.92991 19.26995 9.87551 1.36745 23.18922 27.00616 6.22335 19.57305 11.35805 5.76208 
-1.64851 1.59216 -2.21392 -1.05072 -0.11107 1.92629 -0.91903 0.19055 -3.08475 -1.18899 -0.10124 -1.09370 -1.14861 -1.30294 2.43075 -0.60791 -0.72881 -2.38308 -0.08133 0.67193 0.49020 -1.13103 0.49406 -1.19669 1.46538 0.35203 -0.40558 -3.16565 -0.12956 2.61067 1.12612 -0.03937 
1.12189 -3.16531 -1.06494 -0.96779 -1.05532 -1.77326 -2.09359 -1.29137 -3.10754 2.95103 2.45870 -0.26487 -0.76693 -1.22203 -0.11502 -2.41777 -0.87829 -0.73971 -0.67432 -2.55776 -0.19245 2.83701 1.37292 0.60931 -0.76206 -0.59279 -3.13011 0.51649 -1.39852 -0.71029 -1.05250 -1.46697 
22.72168 34.46772 13.59789 2.74830 1.32838 10.75751 8.17386 16.34433 22.75440 16.85161 9.17493 5.30870 4.53011 10.21197 23.06977 13.25824 3.97273 14.28274 3.27543 11.25145 5.59410 17.33072 6.92991 19.26995 9.87551 1.36745 23.18922 27.00616 6.22335 19.57305 5.89418 5.76208 
-1.54851 1.49216 -2.11392 -0.95072 -0.13962 1.82629 -0.81903 0.09055 -2.98475 -1.08899 -0.12876 -0.99370 -1.07149 -1.20294 2.33075 -0.50791 -0.62881 -2.28308 -0.03668 0.57193 0.39020 -1.03103 0.39406 -1.09669 1.36538 0.28079 -0.30558 -3.06565 -0.11561 2.51067 1.02612 -0.07984 
1.02189 -3.06531 -0.98839 -0.89887 -1.08388 -1.67326 -1.99359 -1.19137 -3.00754 2.85103 2.35870 -0.36487 -0.83510 -1.19162 -0.21502 -2.31777 -0.85840 -0.83971 -0.77432 -2.45776 -0.29245 2.73701 1.27292 0.50931 -0.86206 -0.66400 -3.03011 0.41649 -1.29852 -0.81029 -1.13749 -1.36697 
22.72168 32.44084 7.92637 2.74830 1.32838 10.75751 8.17386 9.40188 18.01114 14.90716 9.17493 5.30870 4.53011 10.21197 23.06977 13.25824 3.97273 14.28274 3.27543 11.25145 5.59410 17.33072 6.92991 19.26995 9.87551 1.36745 22.87532 27.00616 6.22335 19.57305 5.89418 5.76208 
-1.44851 1.39216 -2.01392 -0.85072 -0.04171 1.72629 -0.71903 -0.00945 -2.88475 -0.98899 -0.10813 -0.89370 -0.97149 -1.10294 2.23075 -0.40791 -0.52881 -2.18308 0.01021 0.47193 0.29020 -0.93103 0.29406 -0.99669 1.26538 0.18079 -0.20558 -2.96565 -0.01561 2.41067 0.92612 -0.08682 
0.92189 -2.96531 -0.89803 -0.89278 -0.98596 -1.57326 -1.89359 -1.09137 -2.90754 2.75103 2.25870 -0.33238 -0.78564 -1.11333 -0.30692 -2.21777 -0.91078 -0.93971 -0.80357 -2.35776 -0.39245 2.63701 1.17292 0.40931 -0.90043 -0.76400 -2.93011 0.31649 -1.19852 -0.91029 -1.17569 -1.26697 
22.72168 28.75866 6.88367 2.74830 1.32838 10.75751 8.17386 2.81197 18.01114 14.90716 9.17493 5.30870 4.53011 6.90579 23.06977 13.25824 3.97273 12.27584 3.27543 11.25145 5.59410 17.33072 6.92991 19.26995 9.87551 1.36745 16.82182 23.18465 6.22335 19.57305 5.89418 5.76208 
-1.34851 1.29216 -1.91392 -0.75072 0.05829 1.62629 -0.61903 -0.10945 -2.78475 -0.88899 -0.04929 -0.79370 -0.87149 -1.00294 2.13075 -0.38580 -0.42881 -2.08308 0.04223 0.37193 0.19020 -0.83103 0.20576 -0.89669 1.16538 0.12754 -0.10558 -2.86565 0.08062 2.31067 0.82612 -0.03392 
0.82189 -2.86531 -0.81573 -0.92122 -0.88596 -1.47326 -1.79359 -0.99137 -2.80754 2.65103 2.15870 -0.43238 -0.73970 -1.01333 -0.40692 -2.16505 -1.01078 -1.03971 -0.90357 -2.25776 -0.49245 2.53701 1.07292 0.30931 -0.81425 -0.81698 -2.83011 0.21649 -1.09852 -0.91287 -1.11302 -1.16697 
22.72168 25.86991 6.88367 2.74830 1.32838 10.75751 8.17386 2.81197 18.01114 14.90716 9.17493 5.30870 4.53011 2.06949 23.06977 13.25824 3.97273 7.06173 2.94828 11.25145 5.59410 17.33072 6.92991 16.57448 9.87551 1.36745 15.31782 19.52531 4.32442 19.57305 5.89418 5.76208 
-1.24851 1.19216 -1.81392 -0.65072 0.08655 1.52629 -0.51903 -0.11015 -2.68475 -0.78899 0.04367 -0.69370 -0.77149 -0.90294 2.03075 -0.28580 -0.41556 -1.98308 0.05252 0.27339 0.10985 -0.73103 0.10576 -0.79669 1.06538 0.06839 -0.00558 -2.76565 0.16720 2.21067 0.72612 0.01262 
0.72189 -2.76531 -0.77023 -0.98135 -0.85770 -1.37326 -1.69359 -0.89137 -2.70754 2.55103 2.05870 -0.53238 -0.76926 -0.91333 -0.50692 -2.06505 -1.11078 -1.09736 -1.00357 -2.15776 -0.59245 2.43701 0.97292 0.20931 -0.73164 -0.87574 -2.73011 0.11649 -0.99852 -0.81287 -1.01302 -1.17008 
22.72168 24.55277 6.88367 2.74830 1.32838 10.75751 8.17386 2.81197 18.01114 14.90716 5.28673 5.30870 4.53011 2.06949 23.06977 13.25824 3.97273 7.00677 1.55192 11.25145 5.59410 17.33072 3.22979 15.25794 9.87551 1.36745 15.31782 19.24187 4.32442 19.25370 5.89418 5.76208 
-1.14851 1.09216 -1.71392 -0.55072 0.05201 1.42629 -0.41903 -0.09101 -2.58475 -0.68899 0.08573 -0.59370 -0.67149 -0.80294 1.93075 -0.22959 -0.46321 -1.88308 0.05706 0.17339 0.20985 -0.63103 0.00576 -0.69669 0.96538 -0.01654 0.07862 -2.66565 0.21195 2.11067 0.62612 0.03826 
0.62189 -2.66531 -0.74097 -1.02399 -0.89224 -1.27326 -1.59359 -0.82162 -2.60754 2.45103 1.95870 -0.63238 -0.86926 -0.82399 -0.60692 -1.96505 -1.18960 -1.10649 -1.09922 -2.05776 -0.49245 2.33701 0.87292 0.10931 -0.70171 -0.96032 -2.63011 0.01649 -0.89901 -0.82881 -0.91302 -1.27008 
22.72168 24.55277 6.88367 2.74830 1.32838 10.75751 8.17386 2.81197 18.01114 14.90716 5.28673 5.30870 4.53011 2.06949 22.85496 12.87534 3.97273 7.00677 1.55192 10.28622 5.59410 17.33072 3.22979 15.25794 9.87551 1.28565 15.31782 19.24187 4.32442 12.71185 5.89418 5.76208 
-1.04851 0.99216 -1.61392 -0.45072 0.00981 1.32629 -0.31903 -0.02743 -2.48475 -0.58899 0.11163 -0.49370 -0.57149 -0.70294 1.83075 -0.12959 -0.36321 -1.78308 0.04034 0.07339 0.30985 -0.55048 -0.09315 -0.59669 0.86538 -0.10148 0.11415 -2.56565 0.17212 2.01067 0.52612 0.01986 
0.52189 -2.56531 -0.80605 -1.01325 -0.93443 -1.17326 -1.49359 -0.83813 -2.50754 2.35103 1.85870 -0.71293 -0.94419 -0.79765 -0.70692 -1.86505 -1.08960 -1.11451 -1.14873 -1.95776 -0.41595 2.23701 0.77292 0.00931 -0.72738 -1.04490 -2.53011 -0.08351 -0.83949 -0.85062 -0.86323 -1.37008 
21.73825 24.55277 6.88367 2.74830 1.32838 10.75751 8.17386 2.81197 18.01114 14.90716 5.28673 5.30870 4.53011 2.06949 21.66655 10.01538 3.97273 7.00677 1.55192 5.23279 5.59410 17.33072 3.22979 15.25794 9.87551 1.28565 15.31782 19.24187 4.32442 8.87930 5.89418 5.76208 
-0.94851 0.89216 -1.51392 -0.35072 -0.04442 1.22629 -0.21903 0.04694 -2.38475 -0.48899 0.02428 -0.39370 -0.47149 -0.60294 1.73075 -0.02959 -0.26456 -1.68308 -0.00718 -0.02661 0.40985 -0.52766 -0.10101 -0.49669 0.76538 -0.17298 0.12227 -2.46565 0.07212 1.91067 0.42612 -0.01732 
0.42189 -2.46531 -0.88733 -0.95138 -0.98845 -1.17206 -1.39359 -0.93813 -2.40754 2.25103 1.75870 -0.76109 -1.00210 -0.89509 -0.80692 -1.76505 -0.98960 -1.05629 -1.08361 -1.85776 -0.31595 2.13701 0.67292 -0.09069 -0.82464 -1.11611 -2.44272 -0.18351 -0.85778 -0.95062 -0.84765 -1.41287 
20.41613 24.55277 6.88367 2.74830 1.32838 10.75751 8.17386 2.06016 18.01114 14.90716 5.28673 5.30870 4.53011 2.06949 21.35268 10.01538 3.97273 7.00677 1.55192 5.23279 5.59410 17.33072 3.22979 15.25794 9.87551 1.28565 15.31782 19.24187 4.32442 6.56595 5.89418 5.76208 
-0.84851 0.79216 -1.41392 -0.25072 -0.09209 1.12629 -0.11903 0.05964 -2.28475 -0.38899 -0.07572 -0.29370 -0.52364 -0.50294 1.63075 0.07041 -0.16456 -1.58308 -0.04694 -0.11492 0.30985 -0.42766 -0.03870 -0.39669 0.66538 -0.09099 0.02786 -2.36565 -0.02788 1.81067 0.32612 -0.06329 
