5.500561
5.500561
5.500561
5.500561
4.869373
4.869373
3.023608
3.023608
3.023608
3.023608
2.881382
2.881382
2.881382
2.881382
2.607358
2.607358
2.607358
2.607358
1.622339
1.622339
1.622339
1.622339
1.622339
1.622339
1.308885
1.225035
1.225035
1.123471
1.078718
1.078718
1.078718
0.173502
0.173502
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
0.098159
